39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
67, Self-emp-inc, 106175, 13, Exec-managerial, White, Male, 75, United-States, >50K
43, Private, 307767, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
42, Private, 200574, 10, Sales, White, Male, 40, United-States, <=50K
31, Private, 59083, 10, Other-service, White, Male, 50, United-States, <=50K
53, Private, 358056, 7, Other-service, White, Female, 40, United-States, <=50K
81, Private, 114670, 5, Priv-house-serv, Black, Female, 5, United-States, <=50K
33, Local-gov, 262042, 9, Adm-clerical, White, Female, 40, United-States, <=50K
17, Private, 206010, 8, Other-service, White, Female, 8, United-States, <=50K
55, Self-emp-inc, 183869, 15, Exec-managerial, White, Male, 50, ?, >50K
28, Private, 159001, 9, Handlers-cleaners, White, Male, 30, United-States, <=50K
24, Private, 155818, 10, Sales, White, Female, 40, United-States, <=50K
40, Private, 96055, 9, Adm-clerical, White, Female, 45, United-States, <=50K
30, Local-gov, 131776, 14, Adm-clerical, White, Female, 40, United-States, <=50K
24, Private, 228613, 7, Machine-op-inspct, White, Female, 40, United-States, <=50K
26, Private, 198163, 14, Sales, White, Female, 40, United-States, <=50K
38, Private, 37028, 10, Sales, White, Female, 38, United-States, <=50K
30, Private, 177304, 9, Tech-support, White, Male, 40, United-States, >50K
33, Private, 144064, 13, Exec-managerial, White, Male, 50, United-States, <=50K
40, Private, 146659, 9, Sales, White, Male, 60, United-States, >50K
63, Self-emp-not-inc, 26904, 9, Farming-fishing, White, Male, 98, United-States, <=50K
23, Private, 238917, 4, Craft-repair, White, Male, 36, United-States, <=50K
56, Private, 170148, 9, Craft-repair, Black, Male, 40, United-States, <=50K
42, Self-emp-not-inc, 27821, 11, Exec-managerial, White, Male, 60, United-States, <=50K
40, Private, 220460, 9, Craft-repair, White, Male, 40, Canada, <=50K
49, Private, 101320, 12, Sales, White, Female, 40, United-States, >50K
35, Private, 173858, 9, Craft-repair, Asian-Pac-Islander, Male, 40, ?, <=50K
52, Private, 91048, 9, Machine-op-inspct, Black, Female, 35, United-States, <=50K
28, Private, 298696, 13, Adm-clerical, White, Female, 40, United-States, <=50K
35, Private, 207202, 6, Transport-moving, White, Male, 70, United-States, <=50K
21, ?, 230397, 10, ?, White, Female, 5, United-States, <=50K
43, Self-emp-not-inc, 180599, 9, Craft-repair, White, Male, 35, United-States, <=50K
32, ?, 199046, 11, ?, White, Female, 2, United-States, <=50K
29, Self-emp-not-inc, 132686, 15, Prof-specialty, White, Male, 50, Italy, >50K
23, Private, 240063, 13, Machine-op-inspct, White, Male, 25, United-States, <=50K
50, Local-gov, 177705, 10, Adm-clerical, White, Male, 48, United-States, <=50K
34, Private, 511361, 10, Other-service, Black, Male, 40, United-States, <=50K
19, Private, 89397, 9, Other-service, White, Male, 40, United-States, <=50K
47, Private, 239439, 7, Machine-op-inspct, Black, Female, 40, United-States, <=50K
37, Self-emp-not-inc, 36989, 10, Farming-fishing, White, Male, 40, United-States, <=50K
25, Private, 76978, 9, Sales, Black, Female, 35, United-States, <=50K
75, Private, 200068, 10, Exec-managerial, White, Male, 35, United-States, >50K
24, Private, 454941, 9, Craft-repair, White, Male, 40, United-States, <=50K
28, State-gov, 107218, 13, Tech-support, Asian-Pac-Islander, Male, 20, United-States, <=50K
17, Local-gov, 182070, 7, Other-service, White, Female, 16, United-States, <=50K
31, Private, 176360, 9, Craft-repair, Black, Male, 40, United-States, <=50K
31, Private, 452405, 1, Other-service, White, Female, 35, Mexico, <=50K
18, ?, 297396, 9, ?, White, Male, 10, United-States, <=50K
45, Private, 84790, 13, Prof-specialty, White, Male, 55, United-States, >50K
31, Private, 186787, 9, Craft-repair, White, Male, 42, United-States, <=50K
27, Private, 169662, 13, Prof-specialty, White, Male, 42, United-States, >50K
48, Private, 125933, 10, Exec-managerial, Black, Female, 38, United-States, <=50K
22, ?, 35448, 9, ?, White, Female, 22, United-States, <=50K
34, Private, 225548, 13, Protective-serv, Black, Male, 30, United-States, <=50K
26, Private, 240842, 9, Machine-op-inspct, Black, Female, 40, United-States, <=50K
53, Private, 103931, 10, Prof-specialty, White, Male, 40, United-States, <=50K
60, Private, 232618, 13, Exec-managerial, White, Male, 35, United-States, >50K
49, Local-gov, 288548, 14, Prof-specialty, White, Female, 50, United-States, <=50K
40, Private, 220609, 10, Exec-managerial, White, Female, 40, United-States, <=50K
48, Self-emp-inc, 26145, 6, Farming-fishing, White, Male, 80, United-States, <=50K
23, Private, 268525, 13, Prof-specialty, White, Male, 50, United-States, <=50K
68, ?, 133758, 4, ?, Black, Male, 10, United-States, <=50K
42, Private, 121264, 11, Prof-specialty, White, Male, 40, United-States, >50K
37, Self-emp-not-inc, 29814, 9, Farming-fishing, White, Male, 85, United-States, <=50K
27, Private, 193701, 9, Craft-repair, White, Female, 45, United-States, <=50K
38, Private, 183279, 10, Exec-managerial, White, Male, 44, United-States, >50K
27, Private, 163942, 9, Craft-repair, White, Male, 35, Ireland, <=50K
75, Private, 188612, 9, Adm-clerical, White, Female, 40, United-States, <=50K
49, Self-emp-inc, 102771, 13, Sales, White, Male, 52, United-States, >50K
27, Private, 85625, 10, Sales, White, Male, 20, United-States, <=50K
36, Self-emp-not-inc, 245090, 13, Farming-fishing, White, Male, 50, Mexico, <=50K
36, Private, 131239, 13, Prof-specialty, White, Male, 45, United-States, >50K
35, Private, 182074, 9, Handlers-cleaners, White, Male, 35, United-States, <=50K
36, Private, 187046, 9, Sales, White, Male, 40, United-States, >50K
53, Private, 90624, 7, Craft-repair, Black, Male, 40, United-States, <=50K
27, Private, 37933, 10, Adm-clerical, Black, Female, 40, United-States, <=50K
34, Private, 182177, 9, Craft-repair, White, Male, 35, United-States, <=50K
61, Private, 716416, 10, Sales, White, Male, 44, United-States, >50K
29, Private, 190562, 9, Machine-op-inspct, White, Male, 56, United-States, <=50K
40, State-gov, 141583, 10, Adm-clerical, Black, Female, 35, United-States, <=50K
37, Private, 98941, 14, Exec-managerial, White, Male, 40, United-States, >50K
22, Private, 201729, 5, Handlers-cleaners, White, Male, 30, United-States, <=50K
43, Self-emp-inc, 175485, 10, Exec-managerial, White, Male, 40, United-States, <=50K
55, Self-emp-not-inc, 149168, 9, Farming-fishing, White, Male, 30, United-States, <=50K
28, Private, 115971, 10, Adm-clerical, White, Female, 40, United-States, <=50K
23, Private, 161708, 13, Other-service, White, Female, 30, United-States, <=50K
64, Local-gov, 244903, 7, Craft-repair, Black, Male, 40, United-States, >50K
46, Private, 155664, 10, Handlers-cleaners, White, Male, 40, United-States, <=50K
29, Private, 112754, 10, Craft-repair, White, Male, 40, United-States, <=50K
44, Private, 178385, 14, Exec-managerial, Asian-Pac-Islander, Male, 48, India, <=50K
20, Private, 44064, 10, Prof-specialty, White, Male, 25, United-States, <=50K
62, Self-emp-not-inc, 120939, 10, Sales, White, Male, 40, United-States, <=50K
49, Private, 165134, 11, Exec-managerial, White, Female, 35, Columbia, <=50K
29, Private, 100405, 6, Farming-fishing, Amer-Indian-Eskimo, Female, 40, United-States, <=50K
35, Self-emp-not-inc, 361888, 13, Sales, White, Male, 60, Japan, <=50K
39, Local-gov, 167864, 7, Transport-moving, White, Male, 30, United-States, <=50K
39, Private, 202950, 13, Exec-managerial, White, Male, 45, United-States, <=50K
37, Private, 218188, 9, Machine-op-inspct, White, Female, 32, United-States, <=50K
38, Private, 234962, 9, Handlers-cleaners, White, Male, 30, Mexico, <=50K
72, ?, 177226, 9, ?, White, Male, 8, United-States, <=50K
31, Private, 259931, 4, Machine-op-inspct, White, Male, 40, United-States, <=50K
55, Private, 189528, 4, Craft-repair, White, Male, 60, United-States, <=50K
38, Private, 34996, 10, Other-service, White, Female, 40, United-States, <=50K
33, Private, 112584, 10, Sales, White, Female, 25, United-States, <=50K
25, Private, 117589, 12, Adm-clerical, White, Female, 40, United-States, <=50K
19, ?, 145234, 10, ?, White, Male, 30, United-States, <=50K
37, Private, 267086, 11, Tech-support, White, Female, 52, United-States, <=50K
49, Private, 44434, 10, Tech-support, White, Male, 35, United-States, <=50K
26, Private, 96130, 9, Craft-repair, White, Male, 40, United-States, <=50K
35, Private, 181382, 9, Craft-repair, White, Male, 43, United-States, <=50K
44, Self-emp-inc, 168845, 9, Sales, White, Female, 60, United-States, <=50K
37, Private, 271767, 14, Exec-managerial, White, Male, 45, United-States, >50K
42, Private, 194636, 13, Prof-specialty, White, Male, 45, United-States, >50K
64, State-gov, 194894, 16, Prof-specialty, White, Female, 40, United-States, >50K
28, Private, 132686, 9, Handlers-cleaners, White, Male, 40, United-States, >50K
35, Self-emp-not-inc, 185848, 9, Exec-managerial, White, Male, 50, United-States, <=50K
40, State-gov, 184378, 13, Adm-clerical, White, Male, 40, United-States, <=50K
55, Federal-gov, 270859, 13, Prof-specialty, White, Male, 40, United-States, >50K
21, Private, 231866, 9, Farming-fishing, White, Male, 65, United-States, <=50K
49, Private, 36032, 10, Exec-managerial, Black, Female, 40, United-States, <=50K
51, State-gov, 172962, 16, Prof-specialty, White, Male, 40, United-States, >50K
57, Private, 98350, 15, Craft-repair, Asian-Pac-Islander, Male, 40, Philippines, >50K
51, Private, 24185, 13, Craft-repair, White, Male, 40, United-States, >50K
38, Private, 53930, 6, Craft-repair, Black, Male, 40, ?, <=50K
24, Private, 85088, 9, Sales, White, Female, 32, United-States, <=50K
45, Self-emp-not-inc, 94962, 9, Craft-repair, White, Male, 40, England, <=50K
28, Private, 480861, 9, Machine-op-inspct, White, Male, 45, United-States, <=50K
42, Self-emp-inc, 187702, 15, Prof-specialty, White, Male, 60, United-States, >50K
22, Private, 52262, 10, Other-service, White, Male, 40, United-States, <=50K
28, State-gov, 52636, 14, Exec-managerial, White, Male, 40, United-States, <=50K
60, Private, 175273, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
31, Private, 327825, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
47, Private, 125892, 10, Craft-repair, White, Male, 75, United-States, >50K
40, ?, 78255, 9, ?, White, Male, 25, United-States, <=50K
30, Private, 398827, 9, Adm-clerical, White, Male, 60, United-States, <=50K
61, Private, 208919, 14, Sales, White, Male, 60, United-States, >50K
71, Local-gov, 365996, 13, Prof-specialty, White, Female, 6, United-States, <=50K
42, Private, 307638, 9, Adm-clerical, White, Female, 40, United-States, <=50K
44, Local-gov, 33068, 8, Craft-repair, White, Male, 55, United-States, <=50K
46, Self-emp-not-inc, 254291, 10, Sales, White, Male, 60, United-States, >50K
50, Local-gov, 125417, 15, Exec-managerial, Black, Female, 52, United-States, >50K
27, State-gov, 28848, 13, Prof-specialty, White, Male, 9, United-States, <=50K
40, ?, 273425, 11, ?, White, Male, 15, United-States, <=50K
21, Private, 194723, 10, Adm-clerical, White, Female, 40, Mexico, <=50K
25, Private, 195118, 9, Handlers-cleaners, White, Male, 35, United-States, <=50K
61, Private, 123273, 3, Transport-moving, White, Male, 56, United-States, <=50K
54, Private, 220115, 10, Adm-clerical, White, Male, 30, United-States, <=50K
31, Private, 265706, 13, Sales, White, Male, 40, United-States, <=50K
53, Self-emp-not-inc, 279129, 10, Farming-fishing, White, Male, 30, United-States, <=50K
39, Self-emp-inc, 122742, 12, Exec-managerial, White, Male, 55, United-States, >50K
57, Self-emp-inc, 172654, 15, Transport-moving, White, Male, 50, United-States, >50K
48, Private, 119199, 13, Sales, White, Female, 44, United-States, <=50K
30, Private, 107793, 10, Transport-moving, White, Male, 56, United-States, >50K
35, Private, 237943, 9, Handlers-cleaners, White, Male, 60, United-States, <=50K
42, Self-emp-not-inc, 64632, 9, Exec-managerial, White, Male, 50, United-States, <=50K
34, Self-emp-not-inc, 96245, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
59, Private, 361494, 9, Sales, White, Male, 40, United-States, >50K
69, Local-gov, 122850, 6, Exec-managerial, White, Male, 20, United-States, <=50K
29, Private, 173652, 10, Adm-clerical, White, Female, 40, United-States, <=50K
40, Private, 164663, 9, Transport-moving, White, Male, 40, United-States, <=50K
21, Private, 98678, 10, Other-service, White, Male, 15, United-States, <=50K
40, Private, 245529, 12, Prof-specialty, White, Female, 40, United-States, <=50K
43, Private, 55294, 10, Craft-repair, White, Male, 40, United-States, <=50K
36, Private, 140583, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
41, Private, 79797, 9, Prof-specialty, Asian-Pac-Islander, Male, 40, Japan, >50K
72, ?, 113044, 9, ?, White, Male, 30, United-States, <=50K
20, Private, 283499, 10, Transport-moving, White, Male, 30, United-States, <=50K
41, Local-gov, 51111, 13, Adm-clerical, White, Female, 40, United-States, <=50K
34, Private, 232475, 10, Exec-managerial, White, Male, 50, United-States, <=50K
48, Private, 176140, 7, Other-service, Black, Female, 40, United-States, <=50K
27, Private, 301654, 9, Exec-managerial, White, Female, 40, United-States, <=50K
35, Private, 376455, 10, Exec-managerial, White, Male, 60, United-States, >50K
28, ?, 192569, 9, ?, Black, Male, 40, United-States, <=50K
27, Private, 229803, 9, Craft-repair, Black, Male, 40, United-States, <=50K
20, Private, 337639, 10, Sales, White, Male, 40, United-States, <=50K
18, Private, 130849, 10, Sales, White, Female, 15, United-States, <=50K
32, Private, 296282, 13, Sales, White, Male, 40, United-States, <=50K
38, Private, 266645, 14, Exec-managerial, White, Male, 60, United-States, >50K
23, State-gov, 110128, 10, Other-service, White, Male, 40, United-States, <=50K
28, Private, 90196, 13, Exec-managerial, White, Male, 45, United-States, >50K
40, State-gov, 40024, 15, Prof-specialty, White, Male, 38, United-States, >50K
35, Private, 144322, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
74, Self-emp-inc, 162340, 10, Exec-managerial, White, Male, 40, United-States, <=50K
28, Private, 169069, 9, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 113601, 10, Handlers-cleaners, White, Male, 30, United-States, <=50K
20, Self-emp-not-inc, 157145, 10, Farming-fishing, White, Male, 10, United-States, <=50K
44, Private, 111275, 9, Machine-op-inspct, Black, Female, 56, United-States, <=50K
46, Local-gov, 102076, 9, Adm-clerical, White, Female, 25, United-States, <=50K
20, ?, 182117, 10, ?, White, Male, 40, United-States, <=50K
51, Self-emp-not-inc, 145409, 13, Sales, White, Male, 50, United-States, >50K
40, Private, 190122, 10, Adm-clerical, White, Female, 40, United-States, <=50K
48, Private, 331482, 15, Tech-support, White, Male, 40, United-States, >50K
60, Self-emp-not-inc, 170114, 5, Farming-fishing, White, Male, 84, United-States, <=50K
48, Self-emp-inc, 193188, 13, Exec-managerial, White, Male, 40, United-States, >50K
46, Local-gov, 267588, 13, Prof-specialty, White, Female, 70, United-States, <=50K
48, Self-emp-inc, 200471, 13, Exec-managerial, White, Male, 40, United-States, >50K
22, ?, 175586, 9, ?, Black, Female, 35, United-States, <=50K
24, Local-gov, 322658, 13, Prof-specialty, White, Female, 40, United-States, <=50K
45, State-gov, 263982, 10, Prof-specialty, White, Female, 40, United-States, <=50K
18, Private, 266287, 8, Sales, White, Female, 35, United-States, <=50K
39, Private, 278187, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
65, Self-emp-inc, 81413, 9, Farming-fishing, White, Male, 65, United-States, <=50K
22, Private, 221745, 10, Machine-op-inspct, White, Female, 40, United-States, <=50K
20, Private, 140764, 10, Other-service, White, Female, 20, United-States, <=50K
28, Private, 206351, 10, Sales, White, Male, 40, United-States, <=50K
46, Private, 176814, 15, Prof-specialty, White, Male, 50, United-States, >50K
42, Local-gov, 245307, 13, Exec-managerial, White, Male, 48, United-States, >50K
61, State-gov, 124971, 16, Prof-specialty, White, Male, 40, ?, >50K
28, Private, 119545, 10, Exec-managerial, White, Male, 50, United-States, >50K
18, Private, 179203, 10, Sales, White, Female, 20, United-States, <=50K
